#,مكتب,العربي  نصرة,عبد الرحيم  الزواري,كلثوم  كنو,كمال   مرجان,سالم   الشايبي,عبد الرزاق  الكيلاني,محمد الباجي القايد السبسي,سليم  الرياحي,عبد القادر اللباوي,مصطفى كامل  النابلي,أحمد الصافي السعيد,ياسين   الشنوفي,أحمد نجيب   الشابي,حمودة  بن سلامة,علي المولدي الشورابي,محمد  فريخة,محمد الحامدي,المختار  الماجري,عبد الرؤوف العيادي,محرز بوصيان,مصطفى  بن جعفر,نور الدين حشاد,محمد المنذر الزنايدي,محمد المنصف المرزوقي,سمير العبدلي,محمد الهاشمي الحامدي,حمة  الهمامي,مجموع الأصوات حسب المكتب
01010701501,م إبتدائية حي الفلة   مكتب 1,1,0,0,1,0,1,178,29,0,0,1,0,4,1,1,2,0,0,0,0,4,0,3,137,1,13,18,395
01010701502,م إبتدائية حي الفلة   مكتب 2,1,0,1,0,0,1,137,38,1,3,4,0,2,1,0,5,1,1,0,1,1,0,2,159,1,9,22,391
01010701503,م إبتدائية حي الفلة   مكتب 3,0,0,1,0,0,0,139,42,1,0,1,0,3,1,0,0,1,0,0,0,0,0,3,155,1,8,29,385
01010701504,م إبتدائية حي الفلة   مكتب 4,1,0,3,3,0,0,130,30,0,0,1,0,12,0,0,1,1,0,0,0,0,0,2,142,1,6,32,365
01010701505,م إبتدائية حي الفلة   مكتب 5,0,0,9,2,0,1,96,50,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,133,2,12,36,347
01010701506,م إبتدائية حي الفلة   مكتب 6,1,0,2,3,0,0,105,38,0,0,3,0,2,0,0,4,2,0,0,0,1,0,0,166,2,6,37,372
01010801601,م إبتدائية حي بوزيان الزهور - طارق بن زياد  مكتب 1,1,3,2,4,1,1,166,35,1,1,2,2,2,1,0,2,3,2,1,2,3,0,6,95,1,13,23,373
01010801602,م إبتدائية حي بوزيان الزهور - طارق بن زياد  مكتب 2,2,0,0,4,0,0,110,36,0,2,3,0,2,1,0,0,1,3,1,2,3,0,2,143,0,12,22,349
01010801603,م إبتدائية حي بوزيان الزهور - طارق بن زياد  مكتب 3,1,0,1,2,0,0,99,47,0,0,4,0,5,0,0,1,1,0,0,0,3,0,1,142,1,6,20,334
01010801604,م إبتدائية حي بوزيان الزهور - طارق بن زياد  مكتب 4,1,0,1,2,0,0,70,59,0,0,3,0,1,0,0,1,0,2,0,0,0,0,2,138,0,13,26,319
01010901701,م إبتدائية 18جانفي الحرايرية - الزهروني  مكتب 1,1,0,0,3,4,0,157,40,0,1,1,1,5,0,0,2,0,0,0,1,2,0,6,160,1,11,17,413
01010901702,م إبتدائية 18جانفي الحرايرية - الزهروني  مكتب 2,0,2,2,2,0,0,128,51,0,0,4,0,3,0,0,6,1,0,0,6,1,0,3,164,2,10,28,413
01010901703,م إبتدائية 18جانفي الحرايرية - الزهروني  مكتب 3,0,1,2,1,0,0,90,54,0,0,2,0,3,0,0,3,0,0,0,2,2,1,2,156,0,8,35,362
01010901704,م إبتدائية 18جانفي الحرايرية - الزهروني  مكتب 4,0,0,3,0,1,0,82,52,0,1,2,0,2,0,0,2,0,1,0,3,2,0,3,141,0,8,43,346
01010901801,م إبتدائية الزهروني   مكتب 1,0,1,3,2,3,1,161,34,0,0,2,0,6,3,1,1,0,3,0,0,4,0,6,127,0,7,27,392
01010901802,م إبتدائية الزهروني   مكتب 2,2,0,1,6,3,1,134,46,2,2,1,0,2,0,3,5,1,0,0,4,3,0,1,159,2,11,19,408
01010901803,م إبتدائية الزهروني   مكتب 3,1,1,0,4,1,0,134,29,0,1,2,1,2,1,0,2,3,0,0,0,3,0,5,151,1,19,30,391
01010901804,م إبتدائية الزهروني   مكتب 4,1,0,1,1,1,1,105,62,0,0,1,0,5,0,1,2,1,0,0,2,1,0,1,177,0,17,32,412
01010901805,م إبتدائية الزهروني   مكتب 5,0,0,0,1,0,0,83,43,0,0,2,0,2,1,0,0,0,0,0,0,1,0,3,135,0,12,29,312
01010901806,م إبتدائية الزهروني   مكتب 6,0,0,4,0,0,0,87,67,0,0,4,0,4,0,0,1,0,0,0,0,0,1,2,134,2,2,25,333
01010901807,م إبتدائية الزهروني   مكتب 7,0,0,4,3,1,0,70,44,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,135,1,8,38,310
01010901901,م إبتدائية حي السلامة - الزهروني  مكتب 1,0,1,1,4,1,2,158,43,0,1,3,0,5,0,2,3,1,2,0,2,4,0,5,169,2,8,24,441
01010901902,م إبتدائية حي السلامة - الزهروني  مكتب 2,0,0,0,3,0,0,112,56,0,0,2,0,3,2,0,1,0,0,1,1,0,1,1,162,0,11,33,389
01010901903,م إبتدائية حي السلامة - الزهروني  مكتب 3,0,0,2,4,0,0,79,41,0,0,4,0,1,0,0,2,0,0,0,3,1,0,5,131,1,12,40,326
